,CHROM,BIN_START,BIN_END,intron_East_Window_pi,codon_1_East_Window_pi,codon_2_East_Window_pi,codon_3_East_Window_pi,codon_4D_East_Window_pi,intergenic_final_East_Window_pi,intron_West_Window_pi,codon_1_West_Window_pi,codon_2_West_Window_pi,codon_3_West_Window_pi,codon_4D_West_Window_pi,intergenic_final_West_Window_pi
11270,DPSCF300101,180001,190000,0.012965519806763286,0.005127800199004975,0.0006159673631840796,0.010755745074626871,0.010372829767441858,0.01526397169811326,0.013727063768115944,0.004583856318407961,0.0005146682587064676,0.011302836915422871,0.011067969534883723,0.012107962416311622
11271,DPSCF300101,220001,230000,0.024111421103547227,0.0030933142080217533,0.007371799048266489,0.011850774557823143,0.011679208670520228,,0.020755295055535732,0.003958361794697486,0.007832001767505094,0.01199427639455781,0.011282695664739885,
11272,DPSCF300101,230001,240000,0.0054947343749999975,0.003060412352532963,0.0012924600971547535,0.006010670922970158,0.009055571057513914,0.0067332033026756,0.005144869977678571,0.003484930048577377,0.0013006037473976394,0.007014360721721029,0.009448168831168832,0.007118279807692302
11273,DPSCF300101,240001,250000,0.009157276352128887,0.002380951578947368,0.005121599824561403,0.00637705438596491,0.007062007068607069,0.006807829343629352,0.009083813434982735,0.0020409474561403507,0.0062714276315789476,0.007651164824561401,0.007776452806652811,0.006952768629343624
11274,DPSCF300101,260001,270000,0.011897071075581394,0.003828794249201279,0.004493960256410257,0.02382648397435897,0.02396132459016393,0.013998524912836792,0.011315761119186042,0.0030905214057507986,0.004812544230769229,0.02573604326923077,0.024446370491803284,0.013467714548335995
11275,DPSCF300101,270001,280000,0.0,,,,,0.0075873958025064045,,,,,,0.00832714075192508
11276,DPSCF300101,280001,290000,0.01972311490420501,0.0031732980295566503,0.00974144236453202,0.014621941379310341,0.015900574999999997,0.015149580428954444,0.0208201231276438,0.002121832512315271,0.0074770775862068985,0.013194406896551727,0.014226033333333334,0.013532959651474516
11277,DPSCF300101,290001,300000,0.014147668042730413,0.006745309508196721,0.0019544922404371584,0.00586925683060109,0.0038407940042826548,0.011668909751875378,0.013022379612529394,0.007092917814207653,0.0024555475409836066,0.0062459737704918025,0.002549385438972163,0.01223152152336987
11278,DPSCF300101,300001,310000,0.011022019712525666,0.010319651790633608,0.002492455096418733,0.003680382920110193,0.0017562571428571432,0.0076663981954172905,0.007168854620123205,0.010575982920110194,0.0022731865013774105,0.005244662809917354,0.004072047058823529,0.00814668277335864
11279,DPSCF300101,340001,350000,0.014088544582167128,0.0012987018181818185,,0.01822993454545454,0.02280607586206896,0.012497060020682502,0.013734740563774458,0.0,,0.011703232727272727,0.017523,0.011928555098241941
11280,DPSCF300101,350001,360000,0.008333188048245625,,0.024851672727272726,0.0,,0.009544883365323062,0.008252045586622805,,0.022108569696969692,0.0010449333333333334,,0.009957859309021079
11281,DPSCF300101,380001,390000,0.012605006217008876,0.005705981699346404,0.0031988091503267983,0.011463847058823523,0.006157637931034484,0.008945804129793511,0.011906697712610029,0.006555728104575163,0.0019967666666666664,0.009291885620915034,0.008365155172413792,0.00617691061946903
11282,DPSCF300101,390001,400000,0.013029379505726376,0.0018797,0.0018797,0.0018797,,0.010495698491843642,0.011845147272453295,0.0,0.0,0.0,,0.010240208433364107
11283,DPSCF300101,400001,410000,0.010756148387096784,0.0020095634615384613,0.0031542538461538467,0.01353276346153846,0.025450405063291142,0.012208231286178229,0.012688355361813416,0.0033476480769230772,0.003170227403846154,0.009737542788461536,0.0185163911392405,0.011330441338415952
11284,DPSCF300101,410001,420000,0.008926985060000031,,,,,,0.010089052960000034,,,,,
11285,DPSCF300101,420001,430000,0.01275845919282518,0.0015197574468085108,0.0007598787234042554,0.009554767021276596,0.016911121518987344,0.004018169541778976,0.012005522088076391,0.0018020111702127656,0.000727240425531915,0.009190261702127658,0.015621782278481015,0.006016183423180597
11286,DPSCF300101,430001,440000,0.010198043012722684,,0.009487324137931036,0.0077996724137931045,0.013708515151515152,,0.009687748600508946,,0.011869737931034484,0.008897096551724139,0.015637321212121212,
11287,DPSCF300101,440001,450000,0.01605118895474136,0.0014019813197969544,0.003040313908629441,0.009448607918781727,0.013453865775401063,0.01173609648964896,0.016493170231680992,0.00250644304568528,0.0027963322842639586,0.00928077289340102,0.013178112299465241,0.01054062265226522
11288,DPSCF300101,450001,460000,0.008808460385288968,,,0.009375822988505748,0.007801337226277374,0.014959040911233372,0.006174414325744303,,,0.008425415708812261,0.007166806569343065,0.013022007368421093
11289,DPSCF300101,460001,470000,0.0010939272321428572,,,,,0.00575299558823529,,,,,,0.0060322928308823385
11290,DPSCF300102,1,10000,0.004419296822429912,0.0003105591304347826,0.00046583869565217404,0.003272372608695652,0.002307973103448276,0.004961538777185071,0.00567839522029372,0.0008837704347826088,0.001386150434782609,0.0040506113043478256,0.002286335172413793,0.005700586602379975
11291,DPSCF300102,30001,40000,0.0043336735442701495,0.0014339265866209262,0.0006035193825042883,0.005340920411663807,0.005828375624999997,0.004471388738036953,0.004526512815740489,0.0009536176672384221,0.0010003123499142366,0.005910564150943398,0.006198962187499997,0.005013785332739813
11292,DPSCF300102,40001,50000,0.0054764027596223746,0.002142539820359281,0.0010534479041916169,0.003992015568862275,0.002570980281690141,0.005306948493370834,0.005875524963689175,0.00345860254491018,0.0022595474550898198,0.006237076047904194,0.003389769014084508,0.005444163519485734
11293,DPSCF300102,50001,60000,0.0056652551871007074,0.0032761151162790697,0.0016303674418604653,0.004537343023255814,0.006022736170212766,0.004489842917070028,0.005745564587769997,0.00301425465116279,0.002008327906976744,0.0030881197674418608,0.003211446808510638,0.004272110116166504
11294,DPSCF300102,60001,70000,0.002617856752411575,0.0008614685912240183,0.0012280508083140876,0.0012585995381062351,0.0018117312796208532,0.003526191851972088,0.004864003054662381,0.0009256049653579679,0.002073354503464202,0.0009283991916859123,0.0012945026066350713,0.003356793053075793
11295,DPSCF300102,70001,80000,0.004408513169031614,0.001800798596491228,0.0025805249122807013,0.0030167992982456137,0.004273501775147928,0.0048631615453728644,0.004343536133930784,0.002341307368421053,0.0020908308771929824,0.003156411929824561,0.005118902958579882,0.005253324258760109
11296,DPSCF300102,80001,90000,0.0024517665404040407,0.0038809339853300728,0.001384199511002445,0.003124152078239609,0.0027253232758620697,0.005469528336727764,0.0027777027777777788,0.0025100713936430322,0.0005812951100244497,0.003444877261613691,0.002380731896551724,0.006991837365919869
11297,DPSCF300102,90001,100000,0.007458937584073181,0.0009052249336870028,0.003894572944297082,0.0028595289124668435,0.00285363602484472,0.007501180213770824,0.008171612294861448,0.0023813322281167107,0.0038504067639257298,0.0039547136604774534,0.003565889648033126,0.007873667312950531
11298,DPSCF300102,110001,120000,0.004840323044297839,0.0015938344032921804,0.00029394485596707817,0.0020358395061728395,0.0030928472303207,0.003943863924349882,0.004657230490103672,0.0026090520164609053,0.0011685958024691358,0.0019627637037037027,0.002703806559766764,0.004235298486997634
11299,DPSCF300102,140001,150000,0.006677741072999119,0.0016586873015873018,0.0035483349206349205,0.01948433809523809,0.03055894871794872,0.01074722021915872,0.0073755230430958656,0.002899971428571429,0.003279269841269841,0.02156253650793651,0.03178371794871795,0.009452131000353466
11300,DPSCF300102,150001,160000,0.009692477668262462,0.0013736269230769232,0.01012413076923077,0.0,0.0,0.008181827868318108,0.008488192818924233,0.0006631307692307692,0.004729165384615384,0.0016229240384615384,0.0022762932203389827,0.008349268285528006
11301,DPSCF300102,160001,170000,0.006907701222222227,,0.0014005607843137256,0.0,,0.005173391231527086,0.007375479722222211,0.0006761333333333334,0.0032857666666666666,0.0006631307692307692,,0.005047326921182255
11302,DPSCF300102,170001,180000,0.003366004158004157,0.0037942105263157892,0.0024830596491228073,0.002237607929515418,0.0,0.010836440554481037,0.005948990852390853,0.004123287280701755,0.00309909605263158,0.0036857321585903094,0.00187833986013986,0.010750895938104492
11303,DPSCF300102,190001,200000,0.01046668770894789,0.0023631762845849804,0.0005458968253968255,0.006781722222222222,0.007098489440993788,0.006287019857927011,0.011888443035070455,0.0014203422924901185,0.0015604146825396825,0.008368628571428572,0.010941904347826086,0.006509533419438145
11304,DPSCF300102,200001,210000,0.006646376438356164,0.0,0.0,0.00313051,0.005634918,0.007220375612974146,0.008253991232876715,0.0009564469273743016,0.00019157111111111112,0.003912084444444445,0.006352096000000001,0.007560582045079695
11305,DPSCF300102,210001,220000,0.008652191135440563,0.0004699250000000001,0.0020450440789473692,0.0007048875000000001,0.0,0.011628158878504656,0.009658329772205513,0.0009810726973684212,0.007158044078947369,0.0022944759868421052,0.0022758068783068786,0.012601703446261651
11306,DPSCF300102,230001,240000,0.01366066682532133,0.0030190783861671466,0.0008233844380403459,0.0128018,0.01278164382022472,0.01091568765060242,0.011617110217356815,0.004489267146974063,0.0021496187319884727,0.013349125,0.01477056179775281,0.010859003614457827
11307,DPSCF300102,240001,250000,0.014980657055402462,0.0011863525179856118,0.005335417266187049,0.010391688249400479,0.01051559581589958,0.014343314806710444,0.013421170737679776,0.002369069304556355,0.005283614868105515,0.008762501678657077,0.008920007112970713,0.013490714059080946
11308,DPSCF300102,250001,260000,0.011089465378289443,0.0023063350427350426,0.0053701452991452995,0.0040813102564102545,0.0010989015384615386,0.007317932987598664,0.011322123930921009,0.0014581115384615384,0.0046225230769230755,0.007456017521367519,0.006226446153846156,0.007210425118376537
11309,DPSCF300102,260001,270000,0.01349223299556681,0.003120985468451243,0.0016995973231357553,0.017764830210325055,0.031305114814814815,0.008870865136570552,0.012152663109563006,0.00366793690248566,0.0010387273422562142,0.01660115430210325,0.028216586419753095,0.008766654267830026
11310,DPSCF300102,270001,280000,0.004945825963756182,0.003500039838492597,0.00037386002691790036,0.0002812847913862719,0.0,0.014233920398593197,0.005545906326194392,0.0034661094212651423,0.0004046637954239569,0.0003647678331090175,0.0006797117816091955,0.01512047608440797
11311,DPSCF300102,280001,290000,0.01412736902815619,0.002539489981785064,0.003686357012750454,0.011166690467516713,0.012923691596638656,0.0055965644376899685,0.015014403133514962,0.0033899129933211915,0.003800933394049789,0.011124011050394643,0.01343538991596639,0.00578298541033435
11312,DPSCF300102,290001,300000,0.009879603832116791,0.02494328571428572,0.0,,,0.004770025979009141,0.010985890054744528,0.01145107142857143,0.002463057142857143,,,0.004366423654215094
11313,DPSCF300102,320001,330000,0.004086122112211221,0.0,,0.0019106388888888886,,0.0097184984391479,0.004518238613861386,0.0009578555555555556,,0.0018652958333333328,,0.010125982029107826
11314,DPSCF300102,330001,340000,0.002426456023827257,0.0009741471074380166,0.0011587737373737368,0.0018591324770642198,0.0017757473972602738,,0.0027493964705882284,0.0018348816345270878,0.0012054784205693294,0.0024825594495412853,0.002621221232876711,
11315,DPSCF300102,340001,350000,0.005679585350649346,0.001689506438896189,0.0014531148488830484,0.0046992473684210525,0.006298002150537634,,0.004750908285714285,0.0012353605781865971,0.0019714908015768732,0.003881302894736842,0.004165774838709678,
11316,DPSCF300102,350001,360000,0.01598542024801791,0.002823382689556509,0.005415901430615164,0.0037998346208869813,0.002598470814814815,0.01587301526374861,0.015142469343362488,0.0037742977110157365,0.006555043276108727,0.00449566573676681,0.004299256444444445,0.013690724579124573
11317,DPSCF300102,360001,370000,0.015534731368631368,0.003219582997762864,0.004160601789709171,0.005225902908277405,0.0061728382978723404,0.017268270551133873,0.015631984565434583,0.006714121700223715,0.005219987919463085,0.006354121476510067,0.007210191843971632,0.015806204535215536
11318,DPSCF300102,370001,380000,0.010161431885356034,0.0015791618461538461,0.0009198215384615383,0.0075240820512820486,0.008347700749063668,0.011091225113589408,0.010028587460815036,0.0017671075897435894,0.0010852062564102565,0.009908328923076913,0.010078150561797752,0.011194526208178391
11319,DPSCF300102,380001,390000,0.0039498780315516905,0.0007363773195876289,,,,0.005619273206442168,0.004043567365198955,0.00035549278350515464,,,,0.0054636925512445075
11320,DPSCF300102,390001,400000,0.013916588671719191,0.0006211182608695652,0.0006211182608695652,0.005544053913043478,0.004892369863013699,0.009860207191828741,0.01472272556840844,0.00029985043478260873,0.0005891791304347827,0.01043690260869565,0.008800942465753426,0.01011572200923462
11321,DPSCF300102,400001,410000,0.014910057993104704,0.0,0.0,,,0.009609568258562464,0.01317653380511702,0.0011993087719298244,0.000302480701754386,,,0.0104947438736131
11322,DPSCF300102,440001,450000,0.01127294422518862,0.0010989015384615386,0.004314203076923077,0.003215301538461539,0.006253000000000001,0.013396029757785508,0.011412800319210659,0.007585290769230769,0.008441532307692306,0.0015728984615384616,0.0030798,0.014206591192198827
11323,DPSCF300102,460001,470000,0.018386670418006443,0.003558744657534246,0.007059504657534245,0.007922009863013698,0.007326006593406593,0.01765967286990111,0.019216746141479103,0.004141912876712329,0.007110362465753425,0.0064739147945205465,0.007482241208791206,0.019078536326333752
11324,DPSCF300102,500001,510000,0.019161915164520756,0.0,0.007442144444444443,0.0039014444444444452,0.00830630107526882,0.013828765109890187,0.02108232596566524,0.0005163555555555557,0.010797634848484849,0.004237782828282829,0.008651593548387097,0.013319112062937141
11325,DPSCF300102,520001,530000,0.013076546281734528,0.005097429268292685,0.013550146341463416,0.027293853658536583,0.02603729473684211,0.01595425056294782,0.013153652235452805,0.005769260975609756,0.002523131707317073,0.013132068292682928,0.01939056842105263,0.016584721392016367
11326,DPSCF300102,530001,540000,0.011019578220000062,,,,,,0.010819181520000054,,,,,
11327,DPSCF300103,1,10000,0.00407804215507827,0.0004966657088122606,0.00034209099616858244,0.00020018639846743297,0.0,,0.003633068784128135,,0.0005968485632183911,0.00016167059386973178,0.00020725509259259255,
11328,DPSCF300103,10001,20000,0.011579467389245576,0.0,0.0,0.010902671515151514,0.010779801869158879,,0.011769078417341974,0.00041797333333333335,0.000604960606060606,0.012069887878787877,0.011969184112149532,
11329,DPSCF300103,20001,30000,0.01626586887835705,0.011904766666666669,,,,0.00968744313222086,0.0133435439178515,0.02238355,,,,0.01064855477107413
11330,DPSCF300103,170001,180000,0.0063428025929127005,,0.0028712273037542666,0.00048756723549488065,,0.009723310179490404,0.005508440968020745,,0.004222339249146757,0.00023124778156996583,,0.010455945550395406
11331,DPSCF300103,300001,310000,0.018833080915111333,0.01187101887755102,0.002753481632653061,0.009124282142857142,0.009785515053763441,0.018236378343023333,0.01800350701384702,0.012347689285714293,0.003375127295918368,0.009128432142857143,0.009110194623655914,0.016356477507267486
11332,DPSCF300103,340001,350000,0.015732093037974692,0.0011896274089935762,0.002804122055674518,0.009375388436830834,0.006085744032921811,0.0115228892931703,0.01343134467299578,0.0007202543897216273,0.0026905869379014995,0.009505790364025695,0.006776556790123457,0.010943332209961248
11333,DPSCF300103,350001,360000,0.012308504909284958,0.0009640401129943504,0.0014796881355932205,0.007869249152542373,0.008642973863636364,0.010359180832389585,0.013157094076840964,0.0013910694915254234,0.0016679135593220338,0.010412509887005652,0.011078352272727271,0.010292814382785957
11334,DPSCF300103,360001,370000,0.009242207734806636,0.000992063888888889,,,,0.008624481486022555,0.00798035825659913,0.0,,,,0.008715784171162339
11335,DPSCF300103,370001,380000,0.027167085233644868,,0.028908105454545457,0.0,,0.007179838301075248,0.021752588224299055,,0.027113252727272733,0.00062696,,0.007272476483870956
11336,DPSCF300103,400001,410000,0.0171573625448613,0.00785174468802698,0.008898509090909088,0.0139267430976431,0.012860079365079366,0.008868948584722734,0.016078538303425732,0.007881835244519395,0.009294398989898991,0.016284042424242424,0.020172569444444448,0.008371519406746774
11337,DPSCF300103,410001,420000,0.017458468028600738,0.005186400510204081,0.00906836270753512,0.010311714431673051,0.017149571428571427,0.009658237296620777,0.01606275918575817,0.005092784056122451,0.009198036270753515,0.00943677394636015,0.015698254920634917,0.009993591614518151
11338,DPSCF300103,420001,430000,0.02280715737801293,0.002788061660777385,0.006172059893992932,0.007721501766784453,0.01105699590909091,0.010301714989093179,0.020154691857730733,0.003158410689045937,0.006411944257950533,0.008017872614840988,0.012618939545454544,0.01093133540043626
11339,DPSCF300103,430001,440000,0.013728863691683559,0.006206608836524299,0.003611754639175258,0.005945562592047128,0.002228207738095239,0.01397634090808413,0.012369708374384213,0.006100394108983802,0.0035397770250368186,0.006088817820324009,0.0028105508928571435,0.011028914595791759
11340,DPSCF300103,440001,450000,0.01899219659442725,0.0,0.013227506666666666,0.0019305027027027028,0.0019305027027027028,0.01794049135204085,0.017988689422084616,0.0013631786666666668,0.017906833333333334,0.003646114864864865,0.0027632000000000004,0.015717794426020518
11341,DPSCF300103,450001,460000,0.014854430065359487,0.0006211182608695652,0.0012422365217391305,0.002463055172413793,0.0021321970149253736,0.013160463011292431,0.015038832144979197,0.0005997008695652175,0.0022725565217391304,0.0040991318965517215,0.006067667164179104,0.013174484554579752
11342,DPSCF300103,490001,500000,0.013311671830985895,0.003204587012987013,0.0019146306965761512,0.011340991971664698,0.014563192833876219,0.013937148983253588,0.012524365055852318,0.0024876958677685942,0.0022555682408500585,0.009334399763872491,0.012353426058631923,0.008520470215310999
11343,DPSCF300103,500001,510000,0.0120703097341513,0.01085233799126639,0.004874754545454544,0.007189568356643356,0.010253689737470165,0.014204821415823929,0.011866884151329206,0.012292593100436669,0.00532566625874126,0.007708491958041954,0.013024703818615755,0.01158926573468172
11344,DPSCF300103,510001,520000,0.014065833412604013,0.011269907268170438,0.0049050309329993725,0.006575681602002507,0.008735634482758622,0.017399208958445787,0.014372677110582597,0.012778095802005006,0.00508970369442705,0.007006645869837294,0.00877819227586207,0.015036528386400424
11345,DPSCF300103,520001,530000,0.025469800919540243,0.0006738547169811321,,0.001990424761904762,0.0,0.014776628120744513,0.022777818045977002,0.0013012377358490564,,0.0006568152380952381,0.0007662844444444446,0.012915146584203412
11346,DPSCF300103,530001,540000,0.00753276036755894,0.0044466936170212785,,0.002983225531914894,0.003663005128205129,0.007335090823398926,0.0088810604874151,0.007124378723404256,,0.0021559776595744683,0.0026370102564102567,0.007047032949819763
11347,DPSCF300104,80001,90000,0.002136865287283146,,,,,0.0014494906387665196,0.0013400036288397262,,,,,0.0006234491740088105
11348,DPSCF300104,90001,100000,0.005893777611712672,,,,,0.0005226505557547508,0.006410999725484201,,,,,0.0004331688060236643
11349,DPSCF300104,100001,110000,0.005686646210268953,0.0005807203252032522,,0.008194603252032522,0.011330728301886792,0.0065498208942749644,0.003854594172779136,0.0005606959349593496,,0.008503882113821139,0.010147366037735849,0.006406146552444623
11350,DPSCF300104,110001,120000,0.0032726113782593977,,0.0010581999999999998,,,0.01098634234234234,0.0014102779546224182,,0.0021148416666666664,,,0.008165013892840186
11351,DPSCF300104,120001,130000,0.007366804367088594,0.005009565957446808,0.0005065858156028369,0.008077227659574467,0.006590953448275862,0.012579196685472485,0.007226222405063266,0.006364961347517729,0.00048482695035460984,0.009198841843971631,0.008865806896551724,0.008447268018335676
11352,DPSCF300104,130001,140000,0.008902536742081427,0.000323206334841629,0.01809954479638009,0.000323206334841629,0.0008116886363636366,0.014668385239852378,0.009297965987933612,0.00015603076923076923,0.01659947375565611,0.0007746787330316742,0.0011618000000000002,0.012724717896678952
11353,DPSCF300104,140001,150000,0.0078077555986598435,0.0014543456260720411,0.0005036891938250429,0.0022121476843910805,0.002820164895330113,0.0,0.008488761347205059,0.0011346913379073756,0.0004897792452830188,0.0028644843910806185,0.0038060909822866342,8.200428061831153e-05
11354,DPSCF300104,150001,160000,0.016322968982175622,0.006133206741573033,0.007682195006242195,0.01042347915106117,0.0075078703797468345,0.01448163360849057,0.015008029152090631,0.006412886142322099,0.00803291885143571,0.01037345468164794,0.007794041772151897,0.011717193632075459
11355,DPSCF300104,160001,170000,0.011174461293423057,0.00027314952198852774,0.0013455135755258128,0.00812366692160612,0.006917881994459833,0.013158495304347834,0.011287839750102974,0.0005031709369024857,0.0012018242829827915,0.00860710152963671,0.007140548476454294,0.009858234782608692
11356,DPSCF300104,170001,180000,0.01433992549600244,0.0045292122164048865,0.0074055633507853404,0.00763179022687609,0.005474087197231833,0.013781826762402107,0.01265142266804858,0.0037300633507853405,0.010140749563699827,0.010636969109947648,0.00935701384083045,0.013335596475195822
11357,DPSCF300104,180001,190000,0.008520372554257097,0.008534464383561651,0.004012546575342466,0.018337319330289197,0.023501427018633555,0.006629297389033945,0.007434655292153589,0.009848802663622515,0.004019720700152208,0.018586663013698632,0.02434966956521738,0.006438173629242815
11358,DPSCF300104,190001,200000,0.017001935695115402,0.002131928216704289,0.003111302483069977,0.012982666817155757,0.012188990082644626,0.007621845903083691,0.012035571551261405,0.0034932083521444692,0.001829903386004515,0.01267140316027088,0.012456690082644628,0.006897531380323047
11359,DPSCF300104,200001,210000,0.017079984084880602,0.01290286631853786,0.0018926046997389035,0.017613661618798956,0.016953065137614676,0.00207033775345993,0.015187062826828322,0.013238058485639692,0.0023787754569190604,0.021933390078328983,0.02125133440366973,0.001718502397811392
11360,DPSCF300104,210001,220000,0.013656106080391837,,0.017676760606060604,,,,0.013585390359110478,,0.024125103030303033,,,
11361,DPSCF300104,220001,230000,0.012136291197397824,0.0,0.0034786143646408844,0.011546669613259666,0.01671245576923077,0.011404576729836904,0.011418376174019073,0.0022259867403314915,0.0057721977900552475,0.011510977348066295,0.01805577019230769,0.0107894470471573
11362,DPSCF300104,280001,290000,0.018502057174231302,0.0006397178841309822,0.0004997808564231738,0.011921418639798486,0.012140960714285715,0.01671726333113899,0.01549226928989748,0.00017371687657430734,0.0007177244332493702,0.017836443073047863,0.01769078392857143,0.016110219700460837
11363,DPSCF300104,310001,320000,0.002431212639405205,0.0009875949324324323,0.0004736878378378379,0.002489095608108108,0.003795182242990654,0.012196302534488286,0.0012492184504010956,0.0003770790540540541,0.00040364797297297295,0.0035337076013513507,0.005976107476635514,0.009971666345845363
11364,DPSCF300104,320001,330000,0.013609758864725385,0.011145835317997305,0.010249082949932356,0.013068211502029787,0.013786658359621451,0.014833347600700509,0.012192649649834127,0.012016539580514195,0.010942509336941802,0.013519933220568329,0.013922686750788643,0.011803626479859887
11365,DPSCF300104,390001,400000,0.018227260849703043,0.005502862012320329,0.005573483367556468,0.014107538398357287,0.02095344179104477,0.009478573327035092,0.014009721927820924,0.006858290349075978,0.00658252402464066,0.014767508213552362,0.02347309154228856,0.00862843416784756
11366,DPSCF300104,520001,530000,0.0011107341917993901,0.0017133731305449932,0.002075495310519645,0.002300146514575412,0.002360018225419664,0.008815517147127905,0.0005053297187394103,0.001325701394169835,0.002108544993662864,0.0017129067173637517,0.0022805729016786573,0.008018864659406358
11367,DPSCF300104,530001,540000,0.008615607678410105,0.001160782993197279,0.00953820544217687,0.0009538204081632654,0.0,0.003524844103392568,0.009074595995182157,0.002500092857142857,0.011251456462585038,0.0014465568027210885,0.0005945310344827586,0.004337588529886914
11368,DPSCF300104,540001,550000,0.003737514680483592,,,0.0,0.0,0.00016863394261915781,0.00674024628670121,,,0.00013262615384615386,0.00020404023668639052,0.00015599916705229066
11369,DPSCF300104,550001,560000,0.006995652410663618,0.0007958013008130082,0.0012990920325203251,0.002641201300813008,0.0025643115089514067,0.0022287956795679557,0.007856773908111134,0.000992529430894309,0.0016929087804878052,0.005307917560975612,0.0066994391304347825,0.002572855895589559
11370,DPSCF300104,560001,570000,0.014552216178156246,0.0005452564885496183,0.003591287786259542,0.00770426972010178,0.009861770157068059,0.006685095256660174,0.012821564565252987,0.0009497732824427482,0.005453113613231555,0.008271649872773536,0.010718262827225137,0.00792502800519817
11371,DPSCF300104,570001,580000,0.01722697655757313,0.006935773033707864,0.012581053383458649,0.000537057142857143,0.00040584431818181817,,0.015739836446667474,0.012362043820224721,0.011410109022556392,0.0031908300751879704,0.004626579545454546,
11372,DPSCF300104,580001,590000,0.0005902959598626879,0.002549301818181818,0.004742837837837838,0.0,0.0,0.004335872446030936,0.0008369133879059942,0.00062696,0.0009210666666666668,0.003548012612612612,0.00161638125,0.004217346778854325
11373,DPSCF300104,590001,600000,0.01320709857406476,0.017313530020703932,0.013802620703933744,0.00685972520661157,0.01064627854251012,0.006350633924441025,0.012812159838953185,0.01957794078674948,0.013673616770186331,0.0076045095041322374,0.01161181943319838,0.0044807690824980725
11374,DPSCF300104,600001,610000,0.005315127036164315,,,,,,0.005159243745517859,,,,,
11375,DPSCF300104,610001,620000,0.013146389591626144,0.0010725027027027028,0.008479908108108109,0.0011583016216216216,0.0012987018181818185,0.00908179894776401,0.013403589694825321,0.00036624648648648654,0.010585179459459457,0.000372787027027027,0.00031348,0.009349273243141672
11376,DPSCF300104,630001,640000,0.013135819422326323,0.006572421093749999,0.0029141875,0.019541578125,0.029576709333333333,0.015374059731068644,0.013985223950039049,0.00727843359375,0.004239452343750001,0.021424120703125004,0.031026424666666674,0.013155225760792621
11377,DPSCF300105,10001,20000,0.021100655592041842,0.008943692707045734,0.007681441532756489,0.01168402793572312,0.017891542774566473,0.012874779333333348,0.019487522735174897,0.010358368232385664,0.008431316687268233,0.012295141161928298,0.020199755202312143,0.012379265208333328
11378,DPSCF300105,20001,30000,0.0077045690754516515,0.002976190033783784,0.0020087045608108106,0.012425373479729735,0.017126151157894738,0.011333506775874908,0.007194758926673748,0.003146410050675676,0.002117363260135136,0.011773743665540534,0.0159849787368421,0.011398313291139238
11379,DPSCF300105,200001,210000,0.0076047823667711656,0.0004445763485477179,0.0018771004149377593,0.0035620991701244813,0.00360401884057971,0.006696855524079309,0.0075778932993730425,0.0009149719917012448,0.002224046473029045,0.006584285892116187,0.007474338043478258,0.006737940109981656
11380,DPSCF300105,210001,220000,0.0077706042372881375,,0.002509030158730159,0.004766101587301587,0.004598554362416107,0.006518290773809506,0.008514568983050842,,0.007223524603174602,0.00483488611111111,0.004194126174496644,0.006941972532242032
11381,DPSCF300105,220001,230000,0.03010998548161935,0.006390057352941176,0.007148694117647059,0.009502409558823529,0.008653350967741936,0.00812977006822057,0.025762211772917588,0.005756027573529411,0.008573984558823529,0.009832838970588237,0.00793084,0.0069446696134167025
11382,DPSCF300105,230001,240000,0.02119286229726134,0.004542524146341463,0.004768355121951218,0.006833142439024388,0.00773173430962343,,0.021455119981388042,0.005491864390243903,0.004155048414634146,0.008975553292682925,0.01160689539748954,
11383,DPSCF300105,240001,250000,0.004275260051768766,0.0009896285714285713,0.0005844259204712813,0.0010519675994108985,0.00201512890625,0.0019154138133725227,0.0036313316652286454,0.0013186203240058913,0.0003831126656848307,0.0007279128129602355,0.001930675,0.0019132055253490079
11384,DPSCF300105,250001,260000,0.012773115647481991,0.0,,0.03340346024096385,0.027100273170731704,0.015417392394015022,0.012583767326139068,0.000830910843373494,,0.037398232530120486,0.02298850731707317,0.014087782403366618
11385,DPSCF300105,260001,270000,0.01337483381707727,0.005238773149062188,0.002770857453109576,0.009829882724580458,0.010078637632135307,0.006620042310577657,0.015062974282821438,0.005146647087857849,0.002818773840078973,0.01164893494570582,0.011944466807610995,0.006878158289572387
11386,DPSCF300105,270001,280000,0.01653155164756451,0.006554527363184079,0.009134220895522386,0.008610209689440994,0.008029745814977974,0.012863114768771758,0.017865304638252182,0.005466468034825872,0.008066899129353234,0.009424614906832298,0.00838150814977974,0.01399472376926902
11387,DPSCF300105,280001,290000,0.016992536897767398,0.012934960869565226,0.003285624763705103,0.010934914664143808,0.012361803290676416,,0.014040104054054077,0.014197141209829862,0.002956762476370511,0.011118229895931878,0.013974927422303472,
11388,DPSCF300105,290001,300000,0.021865065222348958,0.006538400242424243,0.005188392242424242,0.013904120242424252,0.02101236687898089,0.022517416375753718,0.016506672246294183,0.0067630962424242436,0.005425583636363637,0.014066628121212113,0.022942278343949043,0.021107202411932667
11389,DPSCF300105,300001,310000,0.017898930991285516,0.004777020571428572,0.005532880571428571,0.005857898857142856,0.004919323966942149,0.010904273213175894,0.017078446432461966,0.005211305714285713,0.006436782857142857,0.006728893428571427,0.005474645454545454,0.011115261777501544
